SightingID,ReserveName,SpeciesCommonName,SightingDate
544,Bois Forte Band,Tricolored Blackbird,8/21/2010
545,Arima,Kirtland's Warbler,7/26/2010
546,Paria,Varied Thrush,9/3/2023
547,Cataula,Lincoln's Sparrow,1/5/2019
548,Acoma Pueblo,California Gnatcatcher,3/9/2023
549,Dahlonega,Lark Bunting,5/17/2020
550,Kaw,Ruffed Grouse,4/25/2023
551,Aripo ,White-crowned Pigeon,12/27/2022
552,Nankipooh,Bohemian Waxwing,7/30/2008
553,Bois Forte Band,Varied Thrush,10/9/2021
554,Toccoa,Lincoln's Sparrow,10/24/2016
555,Dahlonega,Red-faced Warbler,4/25/2024
556,Tunapuna,Townsend's Warbler,6/10/2014
557,Couva,Greater Sage-Grouse,9/7/2014
558,Caura,Yellow-eyed Junco,11/4/2018
559,Aripo ,Bell's Vireo,8/2/2016
560,Guayaguayare,Gray Catbird,10/28/2012
561,Oropouche ,Lesser Goldfinch,2/25/2020
562,Couva,Rusty Blackbird,12/12/2008
563,Schatulga,Ruffed Grouse,5/1/2016
564,Anvik Village,Pyrrhuloxia,5/17/2019
565,Weracoba,Bicknell's Thrush,11/23/2010
566,Chaguanas,Smooth-billed Ani,6/30/2021
567,Toccoa,Williamson's Sapsucker,10/28/2012
568,Caroni,Ruby-crowned Kinglet,5/20/2009
569,Paria,Tricolored Blackbird,5/10/2019
570,Arouca,Wood Thrush,1/8/2021
571,Tacarigua,Morelet's Seedeater,12/27/2009
572,Beaver Village,Clay-colored Sparrow,6/14/2009
573,Arima,California Gnatcatcher,9/7/2014
574,Arima,Cliff Swallow,11/5/2018
575,Burns Paiute,Clay-colored Sparrow,11/19/2011
576,Upatoi,Clay-colored Sparrow,5/15/2024
577,Couva,Orange-crowned Warbler,9/13/2010
578,Weracoba,Mangrove Cuckoo,1/9/2020
579,Acoma Pueblo,Hooded Warbler,4/9/2016
580,Mucurapo,Hoary Redpoll,7/19/2016
581,Guayaguayare,American Tree Sparrow,4/5/2013
582,Schatulga,Barn Swallow,1/27/2018
583,Mucurapo,Varied Thrush,8/12/2009
584,Bad River,Yellow-eyed Junco,2/16/2023
585,Aripo ,Eurasian Tree Sparrow,4/29/2009
586,Mayaro,Sprague's Pipit,7/27/2020
587,Birch Creek,Varied Thrush,7/24/2014
588,Bad River,Allen's Hummingbird,12/2/2016
589,Dahlonega,Townsend's Solitaire,10/29/2020
590,Arouca,Black-chinned Sparrow,9/26/2008
591,Birch Creek,Sedge Wren,2/6/2015
592,Arima,Hooded Warbler,7/30/2013
593,Guaico,Mountain Chickadee,11/14/2019
594,Brotherton,Gray Catbird,9/12/2021
595,Aripo ,Song Sparrow,5/5/2024
596,Weracoba,Lesser Goldfinch,3/3/2019
597,Oropouche ,Lazuli Bunting,11/14/2023
598,Dahlonega,Lark Sparrow,5/18/2010
599,Acoma Pueblo,Olive Sparrow,8/24/2022
600,Aripo ,Turkey Vulture,10/19/2009
601,Weracoba,Say's Phoebe,8/7/2009
602,Cataula,Lesser Goldfinch,9/27/2022
603,Birch Creek,Yellow-eyed Junco,8/9/2014
604,Chaguanas,Purple Martin,12/18/2017
605,Guayaguayare,Tree Swallow,1/29/2023
606,Weracoba,Yellow-throated Warbler,10/3/2010
607,Kaw,Warbling Vireo,2/26/2019
608,Upatoi,Wood Thrush,10/6/2014
609,Cataula,Varied Thrush,4/28/2022
610,Tunapuna,Kirtland's Warbler,7/16/2021
611,Schatulga,Wood Thrush,6/29/2017
612,Big Sandy Rancheria,Lark Sparrow,8/10/2015
613,Anvik Village,Varied Bunting,11/1/2022
614,Brotherton,Willow Flycatcher,3/17/2017
615,Bishop Paiute,Black-chinned Sparrow,3/9/2024
616,Weracoba,Lazuli Bunting,3/6/2008
617,Burns Paiute,Buff-breasted Flycatcher,10/1/2022
618,Couva,Clay-colored Sparrow,1/6/2014
619,Tamana,Chestnut-sided Warbler,10/20/2010
620,Weracoba,Yellow-eyed Junco,1/15/2024
621,Toccoa,Varied Bunting,1/3/2020
622,Karuk,Broad-billed Hummingbird,1/4/2022
623,Tacarigua,Varied Thrush,2/17/2024
624,Chaguanas,Yellow-eyed Junco,3/26/2011
625,Guayaguayare,Red-faced Warbler,3/30/2012
626,Big Sandy Rancheria,Chestnut-sided Warbler,5/16/2019
627,Anvik Village,Sagebrush Sparrow,10/16/2013
628,Bad River,Golden-crowned Sparrow,2/20/2018
629,Beaver Village,Sagebrush Sparrow,7/29/2022
630,Mucurapo,Black-throated Blue Warbler,8/11/2021
631,Tunapuna,Sharp-shinned Hawk,2/22/2020
632,Arouca,Hermit Thrush,8/4/2023
633,Nankipooh,Bay-breasted Warbler,3/3/2021
634,Paria,Pine Siskin,1/1/2023
635,Karuk,Arctic Warbler,7/16/2012
636,Kasigluk,Orchard Oriole,7/2/2011
637,Ochillie,Purple Martin,12/10/2014
638,Big Sandy Rancheria,LeConte's Sparrow,2/6/2010
639,Bois Forte Band,Mangrove Cuckoo,10/13/2012
640,Big Sandy Rancheria,Hermit Thrush,7/15/2013
641,Burns Paiute,Inca Dove,7/12/2008
642,Nankipooh,Mourning Warbler,6/29/2019
643,Birch Creek,Pyrrhuloxia,4/28/2011
644,Paria,Yellow-eyed Junco,1/15/2022
645,Tacarigua,Gilded Flicker,3/7/2017
646,Arouca,Tricolored Blackbird,3/22/2024
647,Acoma Pueblo,Clay-colored Sparrow,10/14/2019
648,Anvik Village,Black-capped Chickadee,4/22/2012
649,Chaguanas,Yellow-throated Warbler,7/28/2020
650,Bishop Paiute,Clay-colored Sparrow,9/5/2016
651,Big Sandy Rancheria,Chestnut-collared Longspur,8/25/2013
652,Kasigluk,Hermit Thrush,9/15/2013
653,Toccoa,Gray Kingbird,10/15/2011
654,Weracoba,Greater Sage-Grouse,1/25/2022
655,Weracoba,Varied Thrush,5/27/2017
656,Weracoba,Eastern Kingbird,12/27/2017
657,Cataula,Rusty Blackbird,5/20/2015
658,Weracoba,Yellow-eyed Junco,2/3/2019
659,Karuk,Antillean Nighthawk,11/23/2022
660,Bois Forte Band,Sagebrush Sparrow,11/21/2012
661,Kaw,California Condor,3/7/2018
662,Big Sandy Rancheria,Gray Catbird,7/18/2014
663,Blackfeet,Carolina Chickadee,2/10/2012
664,Kaw,Say's Phoebe,3/7/2024
665,Acoma Pueblo,Yellow-eyed Junco,5/15/2014
666,Caura,Pacific Wren,6/13/2021
667,Brotherton,Red-naped Sapsucker,8/30/2012
668,Dahlonega,Curve-billed Thrasher,2/16/2023
669,Upatoi,Least Flycatcher,6/17/2011
670,Tamana,McKay's Bunting,11/10/2008
671,Brotherton,Bohemian Waxwing,9/20/2016
672,Kalispell,Western Meadowlark,1/30/2009
673,Kaw,Warbling Vireo,8/6/2019
674,Oropouche ,Black-chinned Sparrow,11/9/2015
675,Karuk,Pyrrhuloxia,5/16/2012
676,Weracoba,Clay-colored Sparrow,5/31/2008
677,Bois Forte Band,Bell's Sparrow,8/10/2008
678,Kasigluk,Bohemian Waxwing,6/1/2013
679,Blackfeet,Clay-colored Sparrow,11/20/2009
680,Arouca,Nashville Warbler,12/15/2020
681,Kasigluk,Varied Thrush,9/6/2021
682,Burns Paiute,Red-faced Warbler,8/16/2014
683,Caroni,Chipping Sparrow,8/29/2013
684,Burns Paiute,Clay-colored Sparrow,11/10/2021
685,Toccoa,Clay-colored Sparrow,4/6/2014
686,Beaver Village,Black-chinned Hummingbird,1/28/2020
687,Caroni,Golden-winged Warbler,10/16/2018
688,Nankipooh,Orange-crowned Warbler,6/22/2017
689,Caura,Sagebrush Sparrow,11/28/2015
690,Schatulga,Yellow-eyed Junco,3/24/2009
691,Carapichaima,Song Sparrow,8/4/2016
692,Guayaguayare,California Gnatcatcher,6/26/2020
693,Upatoi,Varied Thrush,9/3/2019
694,Oropouche ,Ruby-crowned Kinglet,11/22/2011
695,Anvik Village,Gray Catbird,12/8/2011
696,Caroni,Rusty Blackbird,10/3/2014
697,Oropouche ,Swamp Sparrow,1/2/2009
698,Bad River,European Starling,6/16/2021
699,Bishop Paiute,Chestnut-sided Warbler,1/15/2020
700,Couva,White-breasted Nuthatch,3/19/2024
701,Guaico,Morelet's Seedeater,9/5/2013
702,Kaw,Bohemian Waxwing,11/16/2022
703,Weracoba,Song Sparrow,1/30/2024
704,Bishop Paiute,California Gnatcatcher,5/17/2012
705,Schatulga,Varied Thrush,8/7/2013
706,Carapichaima,Western Meadowlark,2/18/2012
707,Birch Creek,Song Sparrow,6/6/2020
708,Acoma Pueblo,Willow Flycatcher,2/22/2014
709,Acoma Pueblo,Hermit Warbler,11/1/2018
710,Kalispell,Varied Thrush,4/13/2024
711,Dahlonega,Olive Sparrow,8/25/2017
712,Dahlonega,Cliff Swallow,7/28/2012
713,Caura,Yellow-throated Warbler,8/27/2011
714,Tamana,California Gnatcatcher,1/22/2024
715,Oropouche ,Smooth-billed Ani,7/17/2018
716,Caroni,Varied Thrush,6/21/2022
717,Beaver Village,Hooded Warbler,3/12/2021
718,Kalispell,Pine Warbler,4/4/2021
719,Karuk,Lincoln's Sparrow,1/3/2018
720,Arima,Blackburnian Warbler,3/24/2022
721,Ochillie,Tricolored Blackbird,2/6/2010
722,Ochillie,Black-chinned Sparrow,7/21/2015
723,Bad River,Varied Thrush,12/22/2011
724,Weracoba,Pine Siskin,11/2/2017
725,Nankipooh,Sagebrush Sparrow,9/18/2016
726,Tacarigua,Boreal Chickadee,4/24/2018
727,Caura,Ovenbird,1/1/2013
728,Carapichaima,Gray-crowned Rosy-Finch,3/17/2010
729,Nankipooh,Yellow-eyed Junco,3/28/2015
730,Mucurapo,Yellow-eyed Junco,10/16/2014
731,Ochillie,Sagebrush Sparrow,4/27/2013
732,Tunapuna,Brewer's Sparrow,3/28/2009
733,Caura,Colima Warbler,5/19/2014
734,Tacarigua,Yellow-green Vireo,2/4/2016
735,Bois Forte Band,Lincoln's Sparrow,12/24/2011
736,Couva,Vaux's Swift,8/6/2020
737,Carapichaima,Yellow-eyed Junco,7/16/2010
738,Caroni,Red-faced Warbler,9/26/2008
739,Birch Creek,Golden-winged Warbler,8/10/2019
740,Mucurapo,Tropical Parula,4/28/2023
741,Bishop Paiute,Varied Thrush,1/21/2024
742,Mayaro,Sagebrush Sparrow,2/3/2010
743,Aripo ,Yellow-green Vireo,3/10/2013
744,Arima,Yellow-green Vireo,8/24/2012
745,Caroni,Tricolored Blackbird,3/19/2022
746,Ochillie,Virginia's Warbler,5/3/2018
747,Tunapuna,Black-chinned Hummingbird,6/1/2014
748,Schatulga,Chestnut-collared Longspur,11/8/2010
749,Ochillie,Cave Swallow,7/21/2022
750,Tacarigua,Yellow-eyed Junco,10/4/2018
751,Bois Forte Band,Hoary Redpoll,6/19/2018
752,Tunapuna,Purple Finch,12/15/2014
753,Beaver Village,Sagebrush Sparrow,1/16/2023
754,Bishop Paiute,Willow Flycatcher,12/8/2012
755,Arouca,American Tree Sparrow,6/12/2017
756,Cataula,Scott's Oriole,12/11/2023
757,Aripo ,Mourning Warbler,6/13/2015
758,Karuk,Rufous Hummingbird,12/17/2009
759,Tunapuna,Lesser Goldfinch,5/6/2019
760,Birch Creek,Eurasian Tree Sparrow,11/30/2022
761,Guaico,Smooth-billed Ani,12/18/2017
762,Burns Paiute,Red-faced Warbler,5/30/2014
763,Kalispell,Chestnut-collared Longspur,8/18/2011
764,Tamana,Boreal Chickadee,9/28/2021
765,Schatulga,Varied Thrush,4/29/2022
766,Karuk,Yellow-throated Warbler,2/9/2011
767,Anvik Village,Ruffed Grouse,1/9/2024
768,Arima,Phainopepla,11/1/2021
769,Bois Forte Band,Rufous-crowned Sparrow,10/19/2022
770,Tacarigua,Clay-colored Sparrow,4/28/2023
771,Paria,Orchard Oriole,1/5/2018
772,Acoma Pueblo,Yellow-throated Warbler,12/15/2012
773,Couva,Black-capped Gnatcatcher,5/11/2009
774,Oropouche ,Northern Cardinal,7/1/2016
775,Arouca,Yellow-throated Warbler,6/4/2011
776,Upatoi,Smooth-billed Ani,7/7/2010
777,Aripo ,Northern Cardinal,7/4/2012
778,Kaw,Golden-crowned Sparrow,1/16/2011
779,Caura,Gray Flycatcher,4/18/2010
780,Kasigluk,Blue-gray Gnatcatcher,7/21/2023
781,Blackfeet,Cliff Swallow,11/26/2008
782,Kasigluk,Red-faced Warbler,5/11/2013
783,Carapichaima,Varied Thrush,11/17/2011
784,Schatulga,Red-faced Warbler,10/26/2019
785,Guayaguayare,California Gnatcatcher,7/23/2018
786,Caura,Eastern Kingbird,6/29/2021
787,Karuk,Williamson's Sapsucker,10/27/2016
788,Brotherton,Varied Thrush,10/9/2014
789,Upatoi,Barn Swallow,2/25/2023
790,Caroni,Dark-eyed Junco,3/22/2022
791,Acoma Pueblo,Bobolink,11/29/2016
792,Toccoa,Orange-crowned Warbler,12/1/2014
793,Dahlonega,Red-eyed Vireo,11/30/2019
794,Burns Paiute,Rock Wren,12/6/2021
795,Mucurapo,Black-throated Blue Warbler,12/23/2017
796,Kaw,Pine Grosbeak,2/20/2021
797,Paria,Bohemian Waxwing,10/25/2017
798,Mayaro,Clay-colored Sparrow,1/25/2010
799,Tamana,California Gnatcatcher,7/6/2010
800,Couva,Orange-crowned Warbler,1/17/2018
801,Mayaro,American Tree Sparrow,11/30/2010
802,Nankipooh,Varied Thrush,8/19/2018
803,Toccoa,California Gnatcatcher,6/27/2018
804,Arima,Horned Lark,9/3/2020
805,Tamana,Black-throated Blue Warbler,8/23/2008
806,Burns Paiute,Pacific Wren,8/9/2019
807,Arima,Yellow-eyed Junco,4/9/2015
808,Arouca,Phainopepla,7/10/2021
809,Caroni,Black-throated Blue Warbler,10/6/2016
810,Birch Creek,Ruby-crowned Kinglet,10/11/2017
811,Karuk,Purple Finch,11/10/2015
812,Weracoba,Sagebrush Sparrow,2/18/2010
813,Bad River,Hooded Warbler,2/14/2016
814,Guaico,Cliff Swallow,12/13/2022
815,Couva,Pacific Wren,8/18/2011
816,Mucurapo,Rusty Blackbird,11/22/2017
817,Weracoba,Boat-tailed Grackle,4/24/2010
818,Paria,Yellow-throated Warbler,11/22/2018
819,Dahlonega,Kirtland's Warbler,9/16/2010
820,Bois Forte Band,Yellow-eyed Junco,10/19/2018
821,Bad River,Yellow-throated Warbler,5/18/2021
822,Mayaro,Red-winged Blackbird,11/20/2016
823,Mucurapo,Willow Flycatcher,12/1/2013
824,Arima,Black-chinned Sparrow,8/3/2010
825,Birch Creek,Hermit Thrush,12/20/2016
826,Toccoa,Yellow-eyed Junco,10/18/2019
827,Blackfeet,Olive-sided Flycatcher,10/23/2023
828,Weracoba,Yellow-throated Warbler,10/31/2015
829,Kaw,Virginia's Warbler,11/26/2014
830,Blackfeet,Curve-billed Thrasher,7/19/2014
831,Paria,Gray Kingbird,3/7/2008
832,Caura,Gray Kingbird,2/25/2017
833,Guaico,Anna's Hummingbird,4/20/2011
834,Blackfeet,Bank Swallow,2/10/2016
835,Upatoi,White-breasted Nuthatch,6/9/2016
836,Chaguanas,Hermit Warbler,4/15/2023
837,Guaico,Eastern Towhee,5/2/2014
838,Arouca,Hermit Thrush,8/1/2012
839,Guaico,Yellow-throated Warbler,2/17/2015
840,Kaw,Hooded Warbler,3/19/2012
841,Nankipooh,Ruby-crowned Kinglet,2/25/2014
842,Beaver Village,Indigo Bunting,10/6/2009
843,Paria,Cactus Wren,5/26/2011
844,Schatulga,Bell's Vireo,5/20/2023
845,Ochillie,Eastern Towhee,8/31/2014
846,Tacarigua,Gray Kingbird,3/31/2009
847,Burns Paiute,Black-chinned Sparrow,1/6/2008
848,Bad River,Varied Bunting,3/8/2013
849,Beaver Village,Red-faced Warbler,12/6/2017
850,Chaguanas,Song Sparrow,11/7/2012
851,Tunapuna,Worm-eating Warbler,3/28/2012
852,Arouca,Bicknell's Thrush,11/27/2009
853,Couva,Willow Flycatcher,3/19/2011
854,Nankipooh,Bank Swallow,6/8/2023
855,Big Sandy Rancheria,Yellow-eyed Junco,11/24/2018
856,Kalispell,Eastern Kingbird,6/5/2018
857,Tamana,Gray Catbird,11/19/2011
858,Bishop Paiute,Orange-crowned Warbler,9/21/2020
859,Burns Paiute,Bell's Vireo,4/9/2016
860,Weracoba,Black-throated Blue Warbler,4/12/2008
861,Chaguanas,Sedge Wren,8/16/2010
862,Carapichaima,Colima Warbler,7/12/2013
863,Kaw,Smooth-billed Ani,5/6/2018
864,Kalispell,Chestnut-sided Warbler,12/3/2014
865,Kaw,Bicknell's Thrush,3/7/2015
866,Birch Creek,California Gnatcatcher,11/5/2010
867,Schatulga,Yellow-green Vireo,11/19/2015
868,Chaguanas,Lesser Goldfinch,2/5/2021
869,Bad River,Brown Jay,4/21/2024
870,Kaw,Hermit Warbler,1/24/2022
871,Ochillie,Yellow-eyed Junco,12/29/2014
872,Acoma Pueblo,Arctic Warbler,6/14/2019
873,Bishop Paiute,Boat-tailed Grackle,6/4/2014
874,Caroni,Phainopepla,4/16/2019
875,Arouca,California Gnatcatcher,5/1/2018
876,Oropouche ,Clay-colored Sparrow,6/29/2013
877,Mayaro,Eastern Wood-Pewee,2/1/2012
878,Arima,Yellow-eyed Junco,6/18/2012
879,Bois Forte Band,Dark-eyed Junco,8/16/2016
880,Mucurapo,Sagebrush Sparrow,8/21/2008
881,Guaico,Smooth-billed Ani,10/9/2008
882,Bishop Paiute,Ruby-crowned Kinglet,4/3/2011
883,Arouca,Willow Ptarmigan,11/12/2011
884,Big Sandy Rancheria,Black-chinned Hummingbird,5/31/2021
885,Cataula,Arctic Warbler,12/2/2019
886,Arima,Lincoln's Sparrow,1/25/2013
887,Nankipooh,Orange-crowned Warbler,7/21/2011
888,Blackfeet,Swamp Sparrow,11/20/2008
889,Dahlonega,Boat-tailed Grackle,11/22/2011
890,Acoma Pueblo,Lapland Longspur,8/29/2014
891,Arima,Swamp Sparrow,3/3/2008
892,Mayaro,Bank Swallow,6/13/2011
893,Ochillie,Willow Flycatcher,11/15/2019
894,Big Sandy Rancheria,Song Sparrow,5/24/2015
895,Schatulga,California Gnatcatcher,12/13/2015
896,Brotherton,California Gnatcatcher,3/12/2016
897,Kasigluk,Yellow-green Vireo,3/1/2019
898,Dahlonega,Vermilion Flycatcher,10/9/2009
899,Blackfeet,Cassia Crossbill,10/6/2020
900,Kaw,Black-crested Titmouse,3/9/2010
901,Couva,Tricolored Blackbird,9/19/2011
902,Ochillie,Pacific Wren,5/26/2017
903,Acoma Pueblo,Colima Warbler,2/8/2018
904,Bois Forte Band,Colima Warbler,12/21/2014
905,Bois Forte Band,Eastern Towhee,11/2/2012
906,Schatulga,Pine Warbler,7/16/2009
907,Big Sandy Rancheria,Chestnut-collared Longspur,2/27/2015
908,Burns Paiute,Chipping Sparrow,3/1/2009
909,Blackfeet,Black-chinned Sparrow,9/22/2012
910,Guaico,Ovenbird,4/7/2008
911,Couva,Yellow Warbler,10/10/2021
912,Brotherton,Swamp Sparrow,1/31/2009
913,Bishop Paiute,California Gnatcatcher,2/17/2015
914,Aripo ,Red-eyed Vireo,10/4/2014
915,Guaico,Black-chinned Sparrow,4/27/2017
916,Ochillie,Varied Thrush,4/21/2015
917,Kasigluk,LeConte's Sparrow,6/6/2023
918,Toccoa,Acorn Woodpecker,3/17/2008
919,Couva,Red-eyed Vireo,10/2/2017
920,Weracoba,Varied Thrush,5/28/2020
921,Bad River,Greater Sage-Grouse,6/17/2011
922,Burns Paiute,Arctic Warbler,12/26/2011
923,Blackfeet,Kirtland's Warbler,11/27/2019
924,Karuk,Hooded Warbler,12/30/2015
925,Cataula,Allen's Hummingbird,1/19/2011
926,Tunapuna,Chestnut-sided Warbler,11/29/2009
927,Guaico,Willow Flycatcher,1/8/2010
928,Beaver Village,Willow Flycatcher,12/16/2011
929,Tunapuna,Sprague's Pipit,7/25/2012
930,Bad River,Chestnut-collared Longspur,8/26/2013
931,Toccoa,Golden-winged Warbler,6/14/2011
932,Beaver Village,Bank Swallow,3/16/2009
933,Arima,Ruby-crowned Kinglet,6/7/2010
934,Bois Forte Band,Orchard Oriole,3/7/2015
935,Paria,Varied Thrush,8/3/2018
936,Cataula,Song Sparrow,5/10/2022
937,Toccoa,Boat-tailed Grackle,2/16/2012
938,Beaver Village,Brewer's Blackbird,6/19/2016
939,Cataula,Clay-colored Sparrow,12/9/2018
940,Guayaguayare,Varied Thrush,11/4/2009
941,Oropouche ,Gray Catbird,12/22/2021
942,Kalispell,Antillean Nighthawk,4/21/2014
943,Tamana,Clay-colored Sparrow,4/4/2010
944,Caura,Yellow Warbler,11/13/2009
945,Bois Forte Band,Bachman's Sparrow,7/3/2018
946,Karuk,Chestnut-collared Longspur,2/22/2022
947,Arouca,Hooded Warbler,9/18/2013
948,Mucurapo,Bank Swallow,9/24/2015
949,Guaico,Bicknell's Thrush,1/14/2021
950,Caura,Cave Swallow,4/26/2015
951,Beaver Village,Clay-colored Sparrow,8/6/2019
952,Dahlonega,Gray Flycatcher,1/29/2011
953,Weracoba,Fox Sparrow,10/16/2016
954,Caura,Varied Thrush,2/19/2011
955,Aripo ,Lincoln's Sparrow,6/22/2012
956,Weracoba,Yellow-throated Warbler,10/12/2023
957,Kalispell,Lincoln's Sparrow,9/21/2022
958,Toccoa,Fish Crow,10/9/2022
959,Brotherton,Greater Sage-Grouse,4/9/2024
960,Tunapuna,Townsend's Warbler,2/28/2021
961,Paria,Worm-eating Warbler,11/21/2015
962,Beaver Village,Clay-colored Sparrow,12/15/2011
963,Caura,Bohemian Waxwing,7/21/2012
964,Toccoa,Common Grackle,6/21/2011
965,Dahlonega,Henslow's Sparrow,3/25/2009
966,Toccoa,Song Sparrow,5/31/2024
967,Tacarigua,Yellow-green Vireo,7/20/2021
968,Toccoa,Boat-tailed Grackle,12/31/2023
969,Schatulga,Pyrrhuloxia,6/11/2021
970,Karuk,Eurasian Tree Sparrow,9/24/2013
971,Paria,Bicknell's Thrush,3/9/2022
972,Burns Paiute,Varied Thrush,1/14/2018
973,Blackfeet,Clay-colored Sparrow,6/4/2013
974,Paria,Red-naped Sapsucker,5/16/2020
975,Anvik Village,Blackburnian Warbler,5/28/2023
976,Caroni,Orange-crowned Warbler,5/25/2022
977,Caura,LeConte's Sparrow,8/3/2009
978,Mayaro,Swamp Sparrow,2/11/2016
979,Cataula,Orchard Oriole,12/1/2013
980,Dahlonega,Boat-tailed Grackle,2/1/2015
981,Arima,Sedge Wren,8/30/2022
982,Arima,Eurasian Tree Sparrow,7/9/2012
983,Beaver Village,Yellow-eyed Junco,8/22/2011
984,Tacarigua,Brewer's Sparrow,7/29/2021
985,Anvik Village,Arctic Warbler,8/4/2022
986,Bad River,Ruby-crowned Kinglet,8/16/2013
987,Karuk,Least Flycatcher,11/27/2014
988,Caroni,Anna's Hummingbird,3/31/2013
989,Couva,Kirtland's Warbler,9/8/2012
990,Arouca,Morelet's Seedeater,3/1/2013
991,Caura,Swamp Sparrow,1/1/2024
992,Karuk,Sagebrush Sparrow,3/6/2012
993,Dahlonega,Hermit Thrush,2/24/2017
994,Arima,Willow Flycatcher,7/21/2012
995,Beaver Village,Cave Swallow,4/22/2012
996,Arima,Rock Pigeon,9/8/2016
997,Acoma Pueblo,Vermilion Flycatcher,8/28/2014
998,Toccoa,Varied Thrush,7/5/2010
999,Acoma Pueblo,Boat-tailed Grackle,10/9/2011
1000,Birch Creek,Boat-tailed Grackle,6/11/2018
1001,Arouca,Ruby-crowned Kinglet,2/27/2009
1002,Beaver Village,Varied Bunting,12/16/2021
1003,Tacarigua,Varied Thrush,9/15/2016
1004,Dahlonega,Blackpoll Warbler,9/5/2015
1005,Nankipooh,Tricolored Blackbird,11/7/2021
1006,Schatulga,Black-chinned Hummingbird,2/28/2022
1007,Chaguanas,Eurasian Tree Sparrow,2/11/2010
1008,Carapichaima,Wood Thrush,2/11/2019
1009,Nankipooh,Chestnut-collared Longspur,4/27/2016
1010,Mayaro,Bicknell's Thrush,8/31/2019
1011,Upatoi,Blue Grosbeak,11/12/2014
1012,Upatoi,Clay-colored Sparrow,2/9/2011
1013,Burns Paiute,Black-chinned Hummingbird,1/29/2022
1014,Dahlonega,Hermit Thrush,3/13/2023
1015,Caura,American Tree Sparrow,8/30/2014
1016,Mayaro,Golden-crowned Sparrow,5/11/2016
1017,Brotherton,Varied Thrush,3/23/2014
1018,Caura,Yellow-eyed Junco,11/12/2009
1019,Bad River,Boat-tailed Grackle,6/7/2015
1020,Cataula,Violet-green Swallow,6/9/2022
1021,Mucurapo,Bank Swallow,4/22/2015
1022,Beaver Village,Clay-colored Sparrow,1/12/2021
1023,Toccoa,Yellow-eyed Junco,11/19/2008
1024,Guaico,Cassin's Vireo,1/23/2013
1025,Chaguanas,Western Meadowlark,4/25/2021
1026,Guayaguayare,White-headed Woodpecker,2/2/2015
1027,Oropouche ,Morelet's Seedeater,10/14/2015
1028,Toccoa,Northern Harrier,11/24/2010
1029,Big Sandy Rancheria,Bank Swallow,8/23/2008
1030,Mayaro,Clay-colored Sparrow,8/18/2013
1031,Acoma Pueblo,Hermit Thrush,12/30/2020
1032,Paria,Rusty Blackbird,5/5/2011
1033,Guaico,Hooded Warbler,11/28/2015
1034,Beaver Village,Yellow-eyed Junco,4/20/2011
1035,Guayaguayare,Vaux's Swift,10/12/2014
1036,Tunapuna,Arctic Warbler,1/24/2018
1037,Acoma Pueblo,Orange-crowned Warbler,1/20/2015
1038,Mayaro,Rusty Blackbird,1/2/2013
1039,Kaw,Bicknell's Thrush,12/27/2014
1040,Toccoa,Tricolored Blackbird,8/26/2015
1041,Couva,Varied Thrush,5/31/2010
1042,Blackfeet,Hoary Redpoll,4/15/2023
1043,Tunapuna,Dickcissel,4/1/2013
1044,Toccoa,Canyon Towhee,2/1/2012
1045,Kasigluk,Pyrrhuloxia,7/21/2022
1046,Carapichaima,Gray Flycatcher,4/21/2009
1047,Chaguanas,Arctic Warbler,6/13/2021
1048,Weracoba,Bank Swallow,10/7/2011
1049,Oropouche ,Nuttall's Woodpecker,2/13/2014
1050,Acoma Pueblo,Hermit Thrush,5/6/2021
1051,Blackfeet,Arctic Warbler,12/4/2012
1052,Ochillie,Gray Flycatcher,11/15/2022
1053,Ochillie,Say's Phoebe,1/30/2015
1054,Aripo ,Sagebrush Sparrow,7/12/2019
1055,Burns Paiute,Clay-colored Sparrow,7/9/2023
1056,Upatoi,Blackpoll Warbler,1/24/2019
1057,Big Sandy Rancheria,Phainopepla,3/8/2012
1058,Kasigluk,Swamp Sparrow,7/27/2008
1059,Tacarigua,Sagebrush Sparrow,9/30/2021
1060,Ochillie,Lincoln's Sparrow,10/16/2018
1061,Arima,Bachman's Sparrow,8/20/2008
1062,Beaver Village,Song Sparrow,12/23/2022
1063,Kalispell,Great-tailed Grackle,4/30/2023
1064,Caura,Tricolored Blackbird,9/24/2023
1065,Kasigluk,Tricolored Blackbird,9/2/2018
1066,Anvik Village,Williamson's Sapsucker,10/11/2010
1067,Arima,Eastern Kingbird,9/11/2014
1068,Arouca,Varied Thrush,9/17/2010
1069,Caroni,Plumbeous Vireo,6/29/2020
1070,Blackfeet,Eurasian Tree Sparrow,4/8/2008
1071,Tunapuna,Pyrrhuloxia,4/15/2014
1072,Kaw,Smooth-billed Ani,5/29/2011
1073,Dahlonega,Orchard Oriole,1/13/2014
1074,Mucurapo,Yellow-throated Warbler,3/21/2023
1075,Big Sandy Rancheria,European Starling,10/19/2015
1076,Tamana,Buff-collared Nightjar,3/29/2020
1077,Schatulga,Eurasian Tree Sparrow,12/15/2013
1078,Couva,Yellow-throated Warbler,9/10/2020
1079,Toccoa,Clay-colored Sparrow,11/27/2015
1080,Arima,Brewer's Blackbird,4/7/2009
1081,Guayaguayare,Ruby-crowned Kinglet,2/21/2013
